"小说","魔幻/奇幻/玄幻","https:item['book_img']","魔戒"," J.R.R.托尔金 ","上海人民出版社","2013-09","141"
"小说","职场","https://img13.360buyimg.com/n7/jfs/t1/51186/3/1687/372574/5cf734d1E75b0e090/32f263c40bcd1586.jpg","绝对笑喷之弃业医生日志（英国半年狂销100万册，丁香园鼎力推荐！6年221篇男妇科大夫私密日记）"," 亚当·凯 ","北京时代华文书局","2019-05","39.2"
"小说","财经","https://img14.360buyimg.com/n7/jfs/t1/68384/30/652/462175/5cede6dbEa218d79a/dcdff4ad78f9c6d1.jpg","最后一个金融大鳄2（带你识破金融大鳄操纵市场、内幕交易、利益输送的教科书式小说）(读客知识小说文库）"," 邓荣栋 ","海南出版社","2019-06","56"
"小说","财经","https://img13.360buyimg.com/n7/jfs/t1/12068/12/607/209996/5c0a2a10Efe8c2b06/d5cd6731c79af4ff.jpg","奋斗者 侯沧海商路笔记1+2+3 共三册民企的商路传奇奋斗史小说书籍官场笔记职场小说民企教父成功励志"," 小桥老树 ","民主与建设出版社","2014-12","135"
"小说","职场","https://img12.360buyimg.com/n7/jfs/t1/975/7/4338/253262/5b9b23d6E6a2549c5/653f0328d7104cdb.jpg","祝酒词大全祝酒词集锦敬酒词口才书籍商务社交际职场说话的艺术餐桌饭桌酒桌上的礼仪主持酒文化说话技巧的书"," 清风 ","中国华侨出版社","2010-11","59.8"
"小说","官场","https://img12.360buyimg.com/n7/jfs/t1/3184/3/9390/319503/5bac45d4E7942c037/bf33d9f9228be560.jpg","官场三部曲：官场现形记+儒林外史+老残游记（了解官场必读的经典）（套装共4册 插图珍藏版）"," 李宝嘉 ","浙江文艺出版社","2018-10","186"
"小说","历史","https://img11.360buyimg.com/n7/jfs/t2401/225/1438053658/437063/c073adbc/5657f5ffN2046ca52.jpg","【正版包邮】红顶商人 胡雪岩全传 全集6册 高阳无删减版 长篇历史小说 胡雪岩经商智慧传记 书籍"," 高阳 ","文汇出版社","2014-12","148"
"小说","历史","https://img13.360buyimg.com/n7/jfs/t4522/173/3172068613/141061/4079a812/58f72cf0N0cdc3f46.jpg","胡雪岩全传套装共6册 红顶商人胡雪岩全套高阳珍藏版大全集 胡雪岩商道书籍历史小说红顶商人胡雪岩传"," 高阳 ","江苏文艺出版社","2016-01","359.4"
"小说","历史","https://img11.360buyimg.com/n7/jfs/t12805/60/2282123829/387388/26ab5008/5a38b251N1c205cef.jpg","大秦帝国全套全6部11卷全新修订版孙皓晖版中国通史现当代原版历史长篇经典名著小说读物近十热播剧"," 孙皓晖  ","上海人民出版社","2016-10","598"
"传记","自传","https://img12.360buyimg.com/n7/jfs/t4576/272/1802830831/291229/5fc1765/58e7096dN544555de.jpg","海伦·凯勒自传 我生活的故事（经典无删节版图文美绘双语典藏）/海量阅读海外名著系列"," 海伦·凯勒 ","江西人民出版社","2017-02","42"
"艺术","篆刻","https://img12.360buyimg.com/n7/jfs/t25948/64/1882095286/317638/154e28fd/5bbe4c00Nc404c838.jpg","正版 启功体硬笔书法技法训练楷书 名家书法技法 文阿禅编著 启功硬笔楷书字帖 启功钢笔"," 文阿禅 ","岭南美术出版社","2009-09","26.8"
"艺术","篆刻","https://img10.360buyimg.com/n7/jfs/t17077/164/1143673152/360794/feafda26/5abb16b7Nc8f4cbbb.jpg","正版 启功体《道德经》钢笔行书字帖 文阿禅编著 启功体钢笔字帖丛书 岭南美术出版社 硬"," 文阿禅 ","岭南美术出版社","2011-10","38"
"艺术","篆刻","https://img10.360buyimg.com/n7/jfs/t835/97/1098975894/16337/89f89eae/557136d6N9a292d9e.jpg","包邮现货 中国书法简史 王镛 美术书法专业本专科 高师高专教材 高等教育出版社 两种封面随机发"," 王镛 ","高等教育出版社","2004-02","38.8"
"艺术","篆刻","https://img10.360buyimg.com/n7/jfs/t17338/357/1036124860/183452/69bda3e0/5ab76a3aN8a3cfeff.jpg","【3本套装】启功体硬笔书法技法训练 草书 行书 楷书 速成基本笔画间架结构偏旁部首 文阿禅"," 文阿禅 ","岭南美术出版社","2014-12","96"
"艺术","篆刻","https://img10.360buyimg.com/n7/jfs/t6586/96/2667037015/24297/c48039e8/5965de56N5f8d2310.jpg","现货 中国书法简史 王镛 等教育出版社 中国书法史 美术简史 中国汉字书法美术史 美术书法专业本专科"," 王镛 ","高等教育出版社","2004-02","31.6"
"艺术","篆刻","https://img13.360buyimg.com/n7/jfs/t24700/240/1050152431/222109/17e58997/5b876aeeNbc167b3a.jpg","启功书法字帖全集全3册 草书+行书+楷书 文阿禅著 启功硬笔钢笔书法作品 启功体硬笔书法技法训练"," 文阿禅 ","岭南美术出版社","2018-08","72.8"
"传记","自传","https://img13.360buyimg.com/n7/jfs/t1/15053/17/2724/248002/5c208007E6250782e/2c2ccce7231e82c1.jpg","奥黛丽·赫本传 有些风华，只属于一个年代，而有些美丽，却可以成为经典。奥黛丽?赫本诞辰90周年纪念"," 艾米 ","台海出版社","2018-10","48.8"
"艺术","篆刻","https://img12.360buyimg.com/n7/jfs/t30268/230/706986203/12333/249b5746/5bfcab0aNed0aa034.jpg","中国硬笔书法字典 庞中华主编 实用楷书行书隶书草书篆魏繁体成人书法速成字帖钢笔字帖 书法字帖书籍"," 庞中华 ","辽宁人民出版社","2015-07","42.8"
"艺术","篆刻","https://img11.360buyimg.com/n7/jfs/t1/31224/23/5165/118983/5c83168bE7cbaf37c/b2e7fa32860e8584.jpg","粉笔字教程及板书书写技法 高师院校粉笔字书写技能训练教材老师字帖黑板贴练习教程粉笔字帖教师 训练"," 王明军 ","吉林文史出版社","2017-09","18.2"
"艺术","篆刻","https://img14.360buyimg.com/n7/jfs/t1/2604/20/8590/358623/5ba9d561E451fe95b/2079d5cd6993f73a.jpg","中国书法大全 书法技法一本通毛笔颜真卿欧阳询赵孟俯楷书行书草书篆书隶书毛笔字帖书法基础教程教图书籍"," 方鸣 ","中国华侨出版社","2014-12","15.8"
"传记","自传","https://img12.360buyimg.com/n7/jfs/t19483/265/267703832/388415/504ce8b1/5a6835f6Nab4bd256.jpg","卡内基自传（2018新版精装，完整全译本，与《林肯传》《富兰克林自传》《洛克菲勒自传》并称美国四大传记）"," 安德鲁.卡内基 ","中国友谊出版公司","2018-01","38.4"
"艺术","篆刻","https://img10.360buyimg.com/n7/jfs/t2158/195/1364271731/39496/121ada6e/56a43db2Nae77dd81.jpg","学生楷书实用字帖趣味成语接龙  钢笔字帖成人行书练字帖 硬笔书法临摹练字贴中小学生行楷书字帖 散文诗"," 田英章 ","湖北美术出版社","2016-01","9.9"
"传记","自传","https://img10.360buyimg.com/n7/jfs/t18883/261/596410944/634623/504e8048/5a9a5352Na0dc363f.jpg","文学名家名著：美国四大传记：富兰克林自传+林肯传+卡内基自传+洛克菲勒自传（套装共4册）"," 本杰明.富兰克林 ","中国友谊出版公司","2013-11","77.6"
"艺术","动画","https://img14.360buyimg.com/n7/jfs/t832/304/18222520/706152/af68bd1c/54e19ebeN0c8d9b5d.jpg","BJD娃娃的秘密（赠：韩国娃社sadol礼包8k海报+明信片6张，附赠BJD娃娃连衣裙、草帽纸样）"," 清水baby ","中国青年出版社","2014-08","63"
"艺术","动画","https://img12.360buyimg.com/n7/jfs/t1/82806/25/141/433482/5ce3b4e0Eed9abc06/4a20031b1356ff4c.jpg","现货【赠明信片】马男波杰克：幕后艺术集  解密全球热播的黑色幽默动画 艺术影视动画制作书"," 阿依慕 ","太白文艺出版社","2019-06","82"
"艺术","设计","https://img11.360buyimg.com/n7/jfs/t2794/339/3773208952/249525/3aa57ba6/57982754N7a140a77.jpg","平面设计中的网格系统：平面设计.字体编排和空间设计的视觉传达设计手册-W"," 约瑟夫·米勒-布罗克曼 ","上海人民美术出版社","2016-07","50.7"
"艺术","设计","https://img14.360buyimg.com/n7/jfs/t1/11188/27/10035/138104/5c7c755bE2c2e9e26/0ae9d520b9e40ec0.jpg","基础造型系列教材套装（色彩+平面+立体+光迹 共4册）三大构成 朝仓直巳 现代美术艺术设计平面专业教材书籍"," 朝仓直巳 ","江苏凤凰科学技术出版社","2019-02","227.4"
"艺术","影视","https://img13.360buyimg.com/n7/jfs/t1141/249/261437953/1838296/5a2cd7ef/5510cc30N71b71bc0.jpg","吉尔莫·德尔·托罗的奇思妙想：我的私人笔记、收藏品和其他爱好"," 吉尔莫·德尔·托罗 ","中国长安出版社","2015-03","166.9"
"艺术","影视","https://img13.360buyimg.com/n7/jfs/t1/71336/22/3081/187118/5d14394dE50fa7e9a/57fa1fe46c7a14c5.jpg","电影学院·大师镜头：斯科塞斯篇+斯皮尔伯格篇+昆汀篇(套装共3册)"," 克里斯托弗·肯沃西（Christopher ","文化发展出版社","2019-06","89.6"
"艺术","雕塑","https://img11.360buyimg.com/n7/jfs/t2749/281/3833291009/205255/60dd410d/5799de7dN720d5e9e.jpg","根雕书籍 根雕制作技法(修订版) 汪传龙中国根艺雕刻艺术 关于木工根雕欣赏的制作书木工雕刻"," 汪传龙 ","安徽科学技术出版社","2011-01","46"
"艺术","雕塑","https://img12.360buyimg.com/n7/jfs/t5059/290/651945401/284129/9fbf671/58e60325Nd240973d.jpg","雕塑技法:实用教程 美术教材 雕塑技法实用教程 （法）菲利浦·沙祖特 贝利特"," 菲利浦·沙祖特贝利特·希尔德王戈译 ","广西美术出版社","2017-02","90.9"
"艺术","影视","https://img11.360buyimg.com/n7/jfs/t5932/4/8621551991/252715/35c288a5/598987d1N09af1705.jpg","悉德·菲尔德经典剧作教程(电影剧本写作基础(修订版)+电影剧作问题攻略+电影编剧创(套装共3册)"," 悉德·菲尔德（Sid ","北京联合出版社","2016-12","92.8"
"艺术","建筑","https://img12.360buyimg.com/n7/jfs/t4606/319/2921283190/188767/c5387e3b/58f4717bN8371c670.png","造房子 王澍  房屋构造原理图纸图集 建筑设计书 精装四色印刷 建筑构造绘图识图制图书籍 正版"," 王澍  ","湖南美术出版社","2016-08","37.5"
"童书","0-2岁","https://img13.360buyimg.com/n7/jfs/t1/8719/35/8012/52055/5c08ed3cEaf91bf13/d1c1f2179c65933b.jpg","读小库《风暴过后》逻辑认知幽默图画集，帮助小朋友了解“之前”与“之后”0-3岁幼儿启蒙认知绘本"," 读库 ","新星出版社","2016-01","48"
"童书","绘本","https://img10.360buyimg.com/n7/jfs/t21736/87/1064862922/200228/ff2ad5fc/5b1f8145N1939105a.jpg","3-6岁行为习惯养成绘本：我会爱自己（情绪管理篇 套装共6册）学会自我保护，懂得自我管理"," 苏珊·阿本哈德 ","青岛出版社","2018-06","93.1"
"童书","绘本","https://img11.360buyimg.com/n7/jfs/t1/21195/12/3319/149515/5c25f58bE5f9eced6/e4e5076b3a6a240f.jpg","2018-2019届国际安徒生奖SPA绘本：狐狸和兔子（战胜内心恐惧，拒绝霸凌）"," 俄罗斯 ","云南科技出版社","2019-01","83.6"
"法律","刑法","https://img12.360buyimg.com/n7/jfs/t1/9399/12/6499/263237/5be1696cE6380f929/b21ace1fa114c54e.jpg","图解立案证据定罪量刑标准与法律适用套装（第十二版 套装共5册）"," 《最新执法办案实务丛书》编写组 ","中国法制出版社","2018-10","360"
"童书","绘本","https://img11.360buyimg.com/n7/jfs/t16921/311/1105208274/413876/d785be7/5abc7bb2Nd17f1ad8.jpg","美国心理学会儿童情绪管理与性格培养绘本(第12辑):幸福力情商培养（套装共8册 ）"," 布兰达.S.迈尔斯博士等 ","化学工业出版社","2016-08","84.8"
"童书","绘本","https://img13.360buyimg.com/n7/jfs/t25648/351/1884991353/444866/a90fed11/5be3f2c6N2a6b8f8d.jpg","可爱的物理（全8册 重力、摩擦力、浮力、声音、磁铁、热的传递、水的状态、弹性与弹力-恐龙小Q）"," 谢茹 ","北京日报出版社","2018-06","67.5"
"童书","绘本","https://img10.360buyimg.com/n7/jfs/t1/18509/14/3440/299421/5c26d0c7E0bc441ba/3cde4fe31955c0ff.jpg","看！不一样的爸爸（献给爸爸和孩子的共读礼物，让爸爸不再缺席亲子时光 套装6册）"," 加利·帕森斯 ","浙江工商大学出版社","2019-01","273.6"
"法律","刑法","https://img11.360buyimg.com/n7/jfs/t7813/107/1980561000/217752/ddbaba4c/59a5065dN4c40838d.jpg","2019年3月新刑法一本通第14版+2018年版刑事诉讼法一本通第13版全2册第十四版刑法总成法律书"," 刘志伟 ","法律出版社","2017-07","83"
"法律","商法","https://img10.360buyimg.com/n7/jfs/t13162/107/1725995707/82301/453e1e4e/5a275afcN37b1d33c.jpg","商法通论（第六版）/新编21世纪法学系列教材·“普通高等教育十一五”国家级规划教材"," 赵中孚 ","中国人民大学出版社","2017-11","48.1"
"法律","民法","https://img14.360buyimg.com/n7/jfs/t5776/274/9039318977/20421/ce23778c/59818593Nd1646282.jpg","包邮26省 2017年新版专利审查指南(2010)(精)修订版 专利审查指南2018 国家知识产*局"," 中国国家知**** ","知识产权出版社","2017-06","135"
"法律","民法","https://img13.360buyimg.com/n7/g15/M00/10/1F/rBEhWVJmUhUIAAAAAAnR4tBE11kAAEcqwOYqB8ACdH6808.jpg","新版“律师业务必备”丛书：婚姻家庭纠纷案件律师业务（最新修订版）"," 贾明军 ","法律出版社","2013-09","101.1"
"法律","商法","https://img12.360buyimg.com/n7/jfs/t13612/310/1270340027/268914/afbd9daa/5a1e204eN6cd531dd.jpg","现货2019新版 公司法学（修订本） 朱锦清 企业法律知识百科全书 资产负债合并购收购 法律常识书籍"," 朱锦清 ","清华大学出版社","2019-05","141"
"法律","商法","https://img13.360buyimg.com/n7/jfs/t1882/159/1787799930/286406/b0d8aecc/566fafc5Ne78a3890.jpg","最高人民法院关于保险法司法解释（三）关联适用指引"," 《最高人民法院关于保险法司法解释关联适用指引》编写组 ","中国法制出版社","2015-12","56.7"
"童书","绘本","https://img13.360buyimg.com/n7/jfs/t23500/70/1221793096/155451/70ac24de/5b55a2e8N6db0adc0.jpg","3-6岁儿童自我保护绘本（精装全5册）：自我保护意识绘本4本+家长指导用书1本"," 德达柯玛尔·盖斯勒 ","辽宁人民出版社","2018-07","151.2"
"法律","商法","https://img11.360buyimg.com/n7/jfs/t1/31505/40/6090/163224/5c8b6f1cE7b52b1c4/04b82cbd899290a9.jpg","2019新版类似商品和服务区分表 基于尼斯分类第十一版2019文本 国家知识产权局商标局"," 国家知识产权局商标局 ","知识产权出版社","2014-12","80"
"童书","绘本","https://img12.360buyimg.com/n7/jfs/t16528/63/2519686016/684554/50c4ad4a/5ab1f9a7N9bb5a59b.jpg","小猪佩奇主题绘本第二辑·套装共5册（在阅读的实践中教孩子懂得感恩，学会爱的表达）"," 英国快乐瓢虫出版公司 ","安徽少年儿童出版社","2018-04","95"
"童书","绘本","https://img10.360buyimg.com/n7/jfs/t1/36176/40/11243/765819/5d0b4d48E0c7e5ba3/4d4062552bc75256.jpg","生活情景认知启蒙双语绘本：忙碌的贝尔熊系列合辑（开启孩子英语启蒙的精品绘本 全10册）"," 斯特拉.布拉克斯通 ","中国人口出版社","2019-07","188.1"
"童书","绘本","https://img11.360buyimg.com/n7/jfs/t20809/54/1042880321/372400/923c0550/5b1e11fdNd5288ef2.jpg","幼儿科普启蒙 全6册（物理认知、化学认知、生活认知、动物认知、植物认知、自然与环境-恐龙小Q）"," 杨立朋 ","五洲传播出版社","2018-06","39.2"
"法律","民法","https://img12.360buyimg.com/n7/jfs/t1/21308/6/9325/157827/5c7ddac4E728352d3/71a9b6f02fdb5051.jpg","知识产权法教程（第六版）（21世纪民商法学系列教材；第八届全国高校出版社优秀畅销书一等奖；上海市"," 王迁 ","中国人民大学出版社","2019-01","51"
"法律","刑法","https://img12.360buyimg.com/n7/jfs/t18388/316/2627252803/122839/f39832ab/5b03bcb6N55d7d4e7.jpg","刑法案例分析（总则）（第三版）/新编21世纪法学系列教材·“十二五”普通高等教育本科国家级规划教材"," 黄京平 ","中国人民大学出版社","2018-05","40.6"
"法律","刑法","https://img14.360buyimg.com/n7/jfs/t5830/40/1725868031/20989/5e183bc3/59291836N802b7f5f.jpg","中华人民共和国刑法注释本+2019年2月中华人民共和国刑事诉讼法注释本组合2册 含监察法法律法规书籍"," 法律出版社法规中心 ","法律出版社","2014-12","33"
"法律","民法","https://img13.360buyimg.com/n7/jfs/t25747/219/268815497/241617/9c7745d7/5b6a7cadNed27c1f2.jpg","【中法图】正版 8本套王泽鉴民法研究天龙八部债法原理侵权行为不当得利人格权法民法总则民法思维物权概要"," 王泽鉴 ","北京大学出版社","2014-12","330"
"法律","商法","https://img10.360buyimg.com/n7/jfs/t1/58610/30/2597/93848/5d07555bE6da65cb9/fa8de99c7146614d.jpg","正版书籍 公司法学（修订本）朱锦清 公司法学教材资产负债收购常识民商法学劳动法学社会保障法学企业法"," 朱锦清 ","清华大学出版社","2019-05","128"
"法律","民法","https://img10.360buyimg.com/n7/jfs/t22594/217/1847047202/337701/2624c924/5b6a7fd1N76fd48ef.jpg","【中法图】9本套 王泽鉴民法研究九阳真经债法原理侵权行为不当得利人格权法民法总则思维物权概要损害赔偿"," 王泽鉴 ","北京大学出版社","2009-12","380"
"童书","绘本","https://img10.360buyimg.com/n7/jfs/t1/20965/29/12480/464442/5c9991a8Ec9f75f1a/168643dfe3ba45d5.jpg","3-6岁行为习惯养成绘本：我会爱自己（行为习惯篇 套装共6册）教孩子自我保护与良好习惯"," 苏珊·阿本哈德 ","青岛出版社","2019-04","90.2"
"法律","刑法","https://img11.360buyimg.com/n7/jfs/t5635/242/3666812116/137171/6125a7cf/5940e539N9d1453b8.jpg","中国刑事审判指导案例6（增订第3版 危害国防利益罪·贪污贿赂罪·渎职罪·军人违反职责罪）"," 最高人民法院刑事审判一至五庭主办 ","法律出版社","2017-04","109"
"法律","商法","https://img14.360buyimg.com/n7/jfs/t1/19264/36/13804/443791/5ca1d248E55d2b91c/dc1ec49cf143df6e.jpg","现货2019文本 类似商品和服务区分表 基于尼斯分类 第十一版 尼斯分类表商标分类工商管理书籍"," 国家知识产权局商标局 ","知识产权出版社","2019-03","80"
"法律","刑法","https://img12.360buyimg.com/n7/jfs/t6217/102/512780330/138471/1e74e5cf/5940e533N4362a693.jpg","中国刑事审判指导案例2(增订第3版 危害国家安全罪 危害公共安全罪 侵犯公民人身权利 民主权利罪)"," 最高人民法院刑事审判一至五庭主办 ","法律出版社","2017-04","137"
"法律","民法","https://img10.360buyimg.com/n7/jfs/t2782/354/1317527713/606352/d63b3eca/573ae18fN0676b051.jpg","司法解释理解与适用丛书：最高人民法院关于买卖合同司法解释理解与适用（条文·释义·理由·案例）"," 最高人民法院民事审判第二庭 ","人民法院出版社","2016-02","77.4"
"童书","绘本","https://img12.360buyimg.com/n7/jfs/t7810/55/1865205920/471674/eb6063d4/59a376c1Ne61b0cae.jpg","德国精选科学图画书（肚子里有个火车站+牙齿大街的新鲜事+皮肤国的大麻烦 套装3册 扫二维码听春天姐姐讲故事）"," 安娜·鲁斯曼 ","北京科学技术出版社","2017-06","104"
"童书","绘本","https://img10.360buyimg.com/n7/jfs/t26293/236/1339301201/310304/2e9692a/5bc6ca63N5d640862.jpg","走进奇妙的科学（全8册 二十四节气、电、货币、天然气，自来水、生活垃圾、牛奶、棉织品的奇妙科学-恐龙小Q）"," 恐龙小Q儿童教育中心 ","五洲传播出版社","2017-08","60"
"小说","港澳台小说","https:item['book_img']","四大名捕战天王：风流（套装2册）"," 温瑞安 ","作家出版社","2012-11","59"
"医学","药学","https://img14.360buyimg.com/n7/jfs/t21952/80/223753926/93988/cf63de9c/5b04f367N77d6b5a7.jpg","国家抗微生物治疗指南（第二版）"," 国家卫生计生委医政医管局 ","人民卫生出版社","2017-08","32.9"
"医学","药学","https://img10.360buyimg.com/n7/jfs/t3115/334/7397125640/335622/ef3d8316/58b6665aN0eac7d7c.jpg","【正版授权】中华人民共和国药典（2015年版）一部 二部 三部 四部全套四本 中国药典"," 国家药典委员会 ","中国医药科技出版社","2015-07","1875"
"家居","宠物","https://img13.360buyimg.com/n7/jfs/t2602/243/2274094866/76415/33b38daa/575fbe7dN262e33d5.jpg","猫咪家庭医学大百科 养猫训猫 动物医学 养猫百科全书指南 宠物猫科学喂养书籍 猫咪"," 陈千雯林政毅 ","电子工业出版社","2016-05","66.5"
"家居","宠物","https://img12.360buyimg.com/n7/jfs/t6022/236/5947732779/280648/d558aa08/596f4c7fNd134a5d4.jpg","3本 育猫全书+猫语大辞典+猫咪家庭医学大百科 养猫书籍 养猫的书 喂养完全指南 疾病防治"," 格尔德·路德维希 "," 北京联合出版公司","2017-06","149"
"医学","药学","https://img10.360buyimg.com/n7/jfs/t2038/170/1535142679/115368/944625e6/56651cbaN0034b87e.jpg","质量控制实验室与物料系统（药品GMP指南） 中国医药科技出版社直销 正版现货"," 国家食品药品监督管理局药品认证管理中心 ","中国医药科技出版社","2014-12","179.2"
"家居","宠物","https://img10.360buyimg.com/n7/jfs/t4885/37/2435229455/308187/e0b7ab9c/59000c5cN239ee977.jpg","3本 如何训练小狗+狗狗学问大+读懂狗狗的心里话 宠物犬家庭护理美容 养狗书籍 训狗教程书"," 金润贞 ","机械工业出版社","2016-12","108"
"小说","中国古典小说","https:item['book_img']","世说新语详解（套装全2册）"," 刘义庆 ","上海古籍出版社","2013-06","46"
"小说","魔幻/奇幻/玄幻","https:item['book_img']","魔兽世界编年史：第一卷"," 克里斯·梅森 ","新星出版社","2016-07","106.8"
"小说","武侠","https:item['book_img']","古龙经典·第一辑（套装共17册）（热血版）"," 古龙 ","文汇出版社","2017-09","999"
"小说","中国近现代小说","https:item['book_img']","红岩+城南旧事"," 罗广斌 ","中国青年出版社","2018-03","53.6"
"小说","外国小说","https:item['book_img']","东野圭吾四大推理套装（共4册）"," 东野圭吾 ","南海出版公司","2018-05","119.3"
"小说","惊悚/恐怖","https:item['book_img']","极地恶灵（套装全2册）"," 丹·西蒙斯 ","江苏凤凰文艺出版社","2018-06","128"
